industry_pair,stock_pair,spread_std,total_avg_volume,annualized_return,max_drawdown,sharpe_ratio
国防军工-煤炭,"('600685.SH', '601001.SH')",1.3465304172618595,562579853.4761906,41299.48988857001,-6.834389000993694,0.8551286947176265
国防军工-煤炭,"('600685.SH', '601918.SH')",1.124767901182737,552985083.6507937,41299.48988857001,-6.834389000993694,0.8551286947176265
国防军工-房地产,"('600879.SH', '600208.SH')",0.5527915394213054,783394599.7142856,2922.67946209,-7.923863066842414,-2.9929748225925588
国防军工-房地产,"('002414.SZ', '600208.SH')",0.5199673137794102,613284845.1904762,2922.67946209,-7.923863066842414,-2.9929748225925588
国防军工-银行,"('000519.SZ', '601665.SH')",1.1638150333807775,727808897.6190476,33417.93785603,-7.506196309849733,-2.9056731840051073
国防军工-银行,"('002414.SZ', '002958.SZ')",0.7306995874194501,508502800.03174603,33417.93785603,-7.506196309849733,-2.9056731840051073
国防军工-石油石化,"('000519.SZ', '600688.SH')",1.376256170645426,654422078.7777778,10671.02019264,-11.581096859999999,-3.029789129580265
国防军工-石油石化,"('002414.SZ', '600688.SH')",0.7246517643662117,420827400.38095236,10671.02019264,-11.581096859999999,-3.029789129580265
国防军工-家用电器,"('600862.SH', '600839.SH')",1.2812717113053582,3264219377.301587,4.703091710000001,-3.35203668,-1.336691731782475
国防军工-通信,"('000738.SZ', '600487.SH')",1.0060155647148268,1005572261.0317461,21.23928578999996,-0.9086244816847138,2.6393765930533406
国防军工-通信,"('002414.SZ', '688387.SH')",0.5366380197649591,460479660.5793651,21.23928578999996,-0.9086244816847138,2.6393765930533406
国防军工-建筑装饰,"('000519.SZ', '601611.SH')",1.088034130069941,777723365.6349206,2336.0384664000007,-1.569996391204131,-3.443769557258673
国防军工-建筑装饰,"('600879.SH', '601611.SH')",0.5312626576214812,714238441.7619047,2336.0384664000007,-1.569996391204131,-3.443769557258673
